county,education_level,manufacturing_share,population,urban_share,median_age,experience,log_wage_male,log_wage_female,gender_gap,median_wage,education_manufacturing,education_urban
County_056,0.21607824767773612,0.2992619608915805,41500.28503852152,0.5450295275340902,35.275388825205454,25.818136862361676,3.242760395708973,3.1270969903129675,0.1092249970981062,25.604302293598142,0.06466400010605591,0.11776902524219063
County_057,0.26907876241487855,0.187906633672943,15462.380173663847,0.3112182967384508,42.859113450863674,32.553853252225615,3.1191622207244283,2.89207336379439,0.20315002649808597,22.627414920878504,0.050561684438261444,0.08374223412724878
County_058,0.3331263431403564,0.0546957202237881,27499.131850211037,0.14789411849290646,37.845208746817136,26.515187256571437,3.06372038789368,2.9607781811064133,0.09782088819578634,21.407051731118266,0.018220585263578566,0.04926742686550848
County_059,0.3975545127122359,0.20252428869070638,32445.49964579642,0.4629436039909068,36.32142463556715,23.960552432171372,3.1216988618002657,2.9599936070302992,0.14930809502674125,22.68488541119363,0.08051444490282596,0.18404531889785125
County_060,0.252082576215471,0.07202546638181427,13856.847090404037,0.681754853461133,44.73022103732359,34.69689981787605,3.439241356594202,3.2977923865764134,0.13190052644468708,31.16330736054719,0.01815636511864854,0.1718585198078833
County_061,0.28143410233361826,0.21296676829939615,21380.558824702628,0.6479351779442012,48.77619769216537,38.27325205482747,3.3131880142792887,3.1972111224019595,0.10950419925408002,27.47256895442271,0.05993611126323223,0.18235105517509947
County_062,0.18936650259939716,0.2426876463205923,4356.24762783359,0.2653595648239793,41.36128642206886,32.3314223804785,3.1832655144068864,3.02745667962131,0.1442772408390691,24.125406924193637,0.045956910807810024,0.05025021272201498
County_063,0.1803793375919329,0.08434541453186316,13197.809915715325,0.38794154908730083,34.885727484493586,25.99965808302266,3.1377390428052263,2.9860140771566237,0.14077543548263677,23.051689012886282,0.015214170002174466,0.06997663964875564
County_064,0.38125258223941977,0.22707009033954573,19413.343624362744,0.2738385689916113,35.90928482995364,23.809243514122926,3.076308551835102,2.8396284971929933,0.21075623749550626,21.67823044793667,0.08657105829129014,0.10440166154479931
County_065,0.4356240028570823,0.18302247415491987,11802.992842527314,0.15810622536992103,31.557763101213375,18.587779055500057,2.8914466149357785,2.7876425626607824,0.09859809222941655,18.019357828298354,0.07972898280417309,0.06887486677226898
County_066,0.2927989878419666,0.2157648127995592,49821.687090680345,0.8946341455943861,38.50408711127026,27.81930330579879,3.174810101884185,3.09453405342341,0.07713844329113327,23.922276641753424,0.06317571879962233,0.2619479723188989
County_067,0.4003532897892024,0.3017434386123158,10774.41165847737,0.3567829610977888,29.852035070118365,17.446382433491127,2.9459672309345657,2.7330848314030756,0.1917488176545795,19.02905898265946,0.12080397832074688,0.14283923221623276
County_068,0.3361636025047634,0.13036895071977037,17676.25966943323,0.7643680830359548,40.7593182765475,29.38070063647129,3.3891336705196164,3.225122649706685,0.1512673318953002,29.640262910684907,0.043825296128723976,0.2569527284330267
County_069,0.23548802453948756,0.08970110685140083,23514.447269111733,0.36247626043836084,48.02787022819977,38.26006183556797,3.31906044891403,3.111827330196339,0.18716985802090122,27.634374450962092,0.021123536451441872,0.0853588185130904
County_070,0.3361395605508414,0.07883884562995813,45280.7213911298,0.6406589719997156,41.58795789896525,30.209724930151786,3.244706065644656,3.0869801429222643,0.14591616513496447,25.65416831046866,0.026500854924389746,0.2153508253109382
County_071,0.45380365664659694,0.08473517720276492,10743.63671075236,0.6863606176985684,35.65426139902533,22.39340289267978,3.463969463551902,3.3457987248752943,0.11145566922055111,31.943523839607998,0.03845313326121208,0.31147295808982733
County_072,0.29641739608900486,0.14383186324687167,39402.39483596255,0.5472116722221894,40.63468706315895,29.89200872573487,3.2321927511049884,3.140013034470727,0.0880587561937435,25.335149785449996,0.04263426637826754,0.1622030589896114
County_073,0.4564643655814006,0.1772921579853315,22139.453685572636,0.6429154408272634,46.102667225829386,32.799237376526975,3.4561350619907323,3.3708276499489798,0.08177003393901316,31.694243203894956,0.08092755241733178,0.29346798881970326
County_074,0.03802548959102554,0.17213526394640152,13483.819290288971,0.65388917266879,45.85247317630569,39.24406534284928,3.4958290408207118,3.4278092486581424,0.06575801727497403,32.97761641341122,0.006545527687442324,0.024864455929001373
County_075,0.38219025043752236,0.2161746599228819,27751.682199293482,0.7052526947549964,32.98121054218315,20.866166535182792,3.0178177322305118,2.8706707542912713,0.1368328984292364,20.4466229560853,0.08261984741417246,0.26954070403014957
County_076,0.3087047068238171,0.15104015135023255,24331.567194655574,0.20805415210551434,40.55148194791162,29.61220663873054,3.26873693243555,3.0703189219974254,0.17997299836115854,26.278127322892395,0.046626805641198504,0.06422729602921065
County_077,0.2700992649534132,0.26628272617258536,16315.837835807024,0.25639851701392674,37.209492549649006,26.887904310394397,3.1562743558856385,3.0217711281884307,0.1258499426196807,23.482943659042498,0.0719227686090063,0.06925305098060681
County_078,0.3091760776535502,0.12882745334096352,22808.784880176794,0.9577272844558973,42.03296623956843,31.08614899711163,3.2951205144829006,3.183483113379105,0.10563150425805334,26.980665434920795,0.03983036671805485,0.2961063652698603
County_079,0.1012431085399107,0.3676135333271695,18166.657757479265,0.09806207514682352,39.91806976908386,32.29818003244529,3.2702616158068203,3.0936351179226964,0.1619072445108279,26.318223706026497,0.0372183368553827,0.009928109317738734
County_080,0.2780328112162488,0.2000533878212005,23312.81929576883,0.2828848151971761,26.151392952577762,15.702867973117783,2.9530580668445765,2.9005095970747834,0.05119166858014507,19.16447044026752,0.05562140580926284,0.07865126041965989
County_081,0.3357112571511746,0.08142739548669739,30670.769217914756,0.59011360227352,36.2599345685158,24.888554454097008,3.2058079838260634,3.102130925169727,0.09848361267034926,24.675429311883015,0.027336093305385063,0.19810777928125167
County_082,0.4477894044741516,0.06432860015511101,48679.26303765711,0.6105928866396895,38.99279181448146,25.82816134289503,3.2667847259668426,3.1039334394713043,0.15028245650730038,26.226877034595994,0.028805665554112975,0.2734170250845397
County_083,0.24817297817263526,0.18859779321945483,11861.963918079797,0.7568838923694093,30.82817516420577,20.857407513443608,3.137263318456021,2.965616041693952,0.157723788828246,23.04072537117497,0.04680487602005894,0.18783812970021263
County_084,0.21915063971068122,0.13212297717393193,63992.21327285948,0.6586410670822217,40.90511004932993,31.398699813959027,3.2026233593038835,3.027996590171431,0.16022960948266834,24.596972328925137,0.028954834968146916,0.14434161119079458
County_085,0.24982429564154632,0.20712003952736735,8299.546055982712,0.7943592589134931,30.37992379136485,20.382735061100107,3.245169970280452,3.114595799010366,0.12240860153394292,25.66607215898716,0.05174361798817378,0.19845024234440414
County_086,0.3915402117702074,0.1878590099658836,20416.6791768471,0.2929436887832145,34.00780476291473,21.743161374591413,3.261242799380416,3.1107277660050823,0.13973520277338133,26.081931616885946,0.07355435654498357,0.11469923394292553
County_087,0.33287511096596845,0.14417368698745017,29559.445110213383,0.05602322509006499,44.706559598500675,33.38055782304518,3.315850945575292,3.221135949818849,0.09036785344995203,27.54582401137606,0.047991832054320276,0.01864873726852681
County_088,0.2470239796232961,0.0822565025545276,25349.034813276474,0.7754578524948671,33.581111055678655,23.628727381705918,3.2091918544349656,3.045328233682821,0.15114221942786352,24.759069205371766,0.02031932861091323,0.191556684753417
County_089,0.3513267433113356,0.02881222202513082,16133.453302102569,0.39371662400567525,40.86983479600838,29.24860690302701,3.23339805706465,3.1045278349315115,0.12091195568585203,25.365704802848505,0.010122504131652346,0.1383231792994475
County_090,0.309707754934804,0.1142788038346383,19849.59483994956,0.26318741925112715,29.232131410456564,18.2768073314997,3.0219290454039323,2.8757165264799567,0.13602592716742967,20.530858467027542,0.0353930317722607,0.0815111847433516
County_091,0.3968644990532889,0.2185119035458778,17214.36575768216,0.811277696455205,48.40657328382571,36.05674129897309,3.597137540772267,3.4745349090156425,0.11538488931836997,36.49362328379504,0.08671961713791537,0.3219673165968011
County_092,0.22979469061226473,0.1671274995304163,16404.60917411234,0.3129990102877626,36.47723180756371,26.800516757767475,3.32292862759735,3.1735426619583276,0.13876335700954226,27.741476159868725,0.03840501204739343,0.07192551073102148
County_093,0.2672337853402232,0.050340897703040954,33684.768757167876,0.3310097468653145,38.47660403473859,28.200863469295022,3.190790678679699,3.07586586980568,0.10856683074932266,24.307639379070412,0.013452788650608581,0.08845698763932706
County_094,0.26078918468678425,0.16385447406809456,26331.145129559733,0.5561088701516702,38.895183982744825,28.72255702775628,3.2965825497241,3.1938792174516775,0.09760535485646563,27.020140968896843,0.04273147469950021,0.14502717884394284
County_095,0.15364850518678813,0.18082539037830694,15576.91364202223,0.6820909633163099,41.037834321656796,32.57945823866819,3.280550176145142,3.1685561963703437,0.10595036013567072,26.590398078950567,0.027783550931444283,0.10480225691496736
County_096,0.3296120277064576,0.07929140510390935,34537.46437406744,0.5014874824468347,30.404100085069114,19.130307641765793,3.201267437492377,3.0829800538061143,0.11155930743803609,24.56364335849265,0.02613540081599372,0.16529630595870776
County_097,0.3261055272179889,0.1622980084756422,25684.67425300184,0.7799668155571726,37.973317645816685,26.755629210328863,3.338268753509815,3.1507580049358666,0.1709797926524922,28.170314706336487,0.052926277620378936,0.2543514895998077
County_098,0.3005113456642461,0.15465669747567998,33071.628851494184,0.22913492572519903,34.706155871093216,23.89797434046528,3.2947464109509133,3.170364141930645,0.11695778332779842,26.97057376046945,0.0464760922744048,0.06885764486835663
County_099,0.27654128666248523,0.058562376173550146,30176.3692215705,0.727471363781641,29.55221386960865,19.127553283008886,3.080272802233417,2.9930583024918995,0.08351951028020328,21.764338946681644,0.016194914857046026,0.20117586695028786
